"15:35:38","EURUSD",1.0351978963282884,1.6650635714805011,
"15:35:39","EURUSD",1.6520480588928317,1.8432766811007653,
"15:35:40","EURUSD",1.3884195785057256,1.8966110741337221,
"15:35:41","EURUSD",1.1438840720821299,1.9522958902936001,
"15:35:42","EURUSD",1.0369824473434859,1.279860463755629,
"15:35:43","EURUSD",1.8264599911387984,1.9625045721288013,
"15:35:44","EURUSD",1.1549253541007896,1.7594822910824512,
"15:35:45","EURUSD",1.1307658302358776,1.9395864308956201,
"15:35:46","EURUSD",1.3127786338133149,1.5279076401083933,
"15:35:47","EURUSD",1.1129125245217439,1.5488657320111203,
"15:35:48","EURUSD",1.0390248185134519,1.2284730390721927,
"15:35:49","EURUSD",1.0369500576874837,1.2276432754980284,
"15:35:50","EURUSD",1.3931974402016769,1.5282447568944266,
"15:35:51","EURUSD",1.0685138196478339,1.556855465464128,
"15:35:52","EURUSD",1.6072435468536719,1.7995835530493163,
"15:35:53","EURUSD",1.4617233911913332,1.6791540747995193,
"15:35:54","EURUSD",1.5628070170589816,1.9673234529733195,
"15:35:55","EURUSD",1.3967209750791034,1.7068195349566586,
"15:35:56","EURUSD",1.1607907133255466,1.8880458353748111,
"15:35:57","EURUSD",1.3559067662402655,1.5220308953182464,
"15:35:58","EURUSD",1.0671003946392781,1.1543194734468982,
"15:35:59","EURUSD",1.1947691819603117,1.251048298849804,
"15:36:00","EURUSD",1.2060078098544262,1.7930990402759976,
"15:36:01","EURUSD",1.3107719832713569,1.4910822830243111,
